Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2003,1,1,0,0,0,0,0,0,0,0,-12,12,990,17.5,163.19,0.852,0,287.7,0.1,0
2003,1,1,1,0,0,0,0,0,0,0,-14,11,990,14.870000000000001,171.45000000000002,0.843,0,69.7,0.1,0
2003,1,1,2,0,0,0,0,0,0,0,-13,11,990,16.78,165.27,0.8260000000000001,0,74.9,0.6000000000000001,0
2003,1,1,3,0,0,0,0,0,0,0,-16,11,990,12.99,153.31,0.798,0,64.9,1,0
2003,1,1,4,0,0,0,0,0,0,0,-16,11,990,13.14,140.62,0.772,0,60.1,1.5,0
2003,1,1,5,0,0,0,0,0,0,0,-18,11,990,11.11,127.86,0.74,0,63,1.9000000000000001,0
2003,1,1,6,0,0,0,0,0,0,0,-5,8,990,37.54,115.27,0.511,0,288.1,1.5,0
2003,1,1,7,0,0,0,0,0,0,0,-5,8,990,38.03,102.99000000000001,0.52,0,276.6,1.5,0
2003,1,1,8,0,0,0,0,0,0,0,-5,9,990,35.5,91.21000000000001,0.53,0,267.6,1.4000000000000001,0
2003,1,1,9,0,81,133,104,76,234,116,-5,12,1000,27.96,80.22,0.54,0,266.1,1.1,0
2003,1,1,10,0,148,402,283,138,457,291,-6,15,1000,22.27,70.4,0.538,0,268.8,0.4,0
2003,1,1,11,0,178,547,432,173,580,442,-6,20,1000,15.92,62.35,0.534,0,263.90000000000003,0.8,0
2003,1,1,12,0,190,626,533,191,644,544,-6,23,990,13.13,56.82,0.528,0,270.7,0.8,0
2003,1,1,13,0,195,654,574,198,666,584,-7,24,990,11.94,54.6,0.523,0,278.6,0.8,0
2003,1,1,14,0,204,597,538,194,652,558,-7,24,990,11.43,56.09,0.519,0,281.6,0.9,0
2003,1,1,15,0,188,525,443,178,598,468,-8,23,990,11.57,61.01,0.513,0,280.5,1,0
2003,1,1,16,0,160,418,313,147,490,325,-8,22,990,12.51,68.63,0.5,0,282.6,1.1,0
2003,1,1,17,0,101,165,135,91,292,151,-8,18,990,15.6,78.15,0.487,0,285.6,1.3,0
2003,1,1,18,0,1,0,1,6,9,6,-8,16,990,18.18,88.95,0.47800000000000004,0,288,1.6,0
2003,1,1,19,0,0,0,0,0,0,0,-8,15,990,19.09,100.59,0.46900000000000003,0,291.2,1.7000000000000002,0
2003,1,1,20,0,0,0,0,0,0,0,-8,14,990,19.98,112.79,0.459,0,296.40000000000003,1.6,0
2003,1,1,21,0,0,0,0,0,0,0,-8,13,990,20.96,125.34,0.451,0,301.90000000000003,1.6,0
2003,1,1,22,0,0,0,0,0,0,0,-8,12,990,21.990000000000002,138.09,0.443,0,306.90000000000003,1.6,0
2003,1,1,23,0,0,0,0,0,0,0,-8,12,990,22.98,150.81,0.435,0,314.70000000000005,1.6,0
2003,1,2,0,0,0,0,0,0,0,0,-8,11,990,23.87,163.02,0.429,0,326.8,1.7000000000000002,0
2003,1,2,1,0,0,0,0,0,0,0,-8,11,990,24.64,171.33,0.423,0,337.90000000000003,2,0
2003,1,2,2,0,0,0,0,0,0,0,-8,10,990,25.490000000000002,165.31,0.417,0,343.3,2.2,0
2003,1,2,3,0,0,0,0,0,0,0,-9,9,990,26.04,153.39000000000001,0.40800000000000003,0,339.40000000000003,2.5,0
2003,1,2,4,0,0,0,0,0,0,0,-9,9,990,26.42,140.70000000000002,0.396,0,330.70000000000005,2.7,0
2003,1,2,5,0,0,0,0,0,0,0,-9,8,990,26.82,127.94,0.387,0,322.40000000000003,2.8000000000000003,0
2003,1,2,6,0,0,0,0,0,0,0,-10,8,990,27.11,115.33,0.383,0,315.8,2.9000000000000004,0
2003,1,2,7,0,0,0,0,0,0,0,-10,7,990,27.32,103.04,0.385,0,311.3,2.8000000000000003,0
2003,1,2,8,0,0,0,0,0,0,0,-10,8,990,25.11,91.26,0.394,0,307,2.5,0
2003,1,2,9,0,79,106,97,76,240,117,-10,12,1000,19.29,80.25,0.40700000000000003,0,300.6,2,0
2003,1,2,10,0,153,355,273,139,464,294,-10,15,1000,15.59,70.41,0.422,0,283.6,1.2000000000000002,0
2003,1,2,11,0,211,482,435,174,587,446,-9,20,1000,12.81,62.33,0.436,0,269,1.5,0
2003,1,2,12,0,285,234,414,192,649,548,-8,22,1000,11.65,56.77,0.45,0,264.2,1.7000000000000002,0
2003,1,2,13,0,277,326,467,199,671,588,-8,23,1000,11.03,54.52,0.46,0,259,1.4000000000000001,0
2003,1,2,14,0,277,284,436,194,656,562,-9,23,990,10.790000000000001,55.980000000000004,0.464,0,257.6,1,0
2003,1,2,15,0,209,471,439,178,603,472,-9,22,990,10.96,60.89,0.464,0,260.5,0.7000000000000001,0
2003,1,2,16,0,151,448,316,147,495,329,-9,21,990,11.8,68.5,0.467,0,269.1,0.5,0
2003,1,2,17,0,98,223,145,92,296,154,-9,17,990,14.8,78.02,0.47400000000000003,0,278.1,0.4,0
2003,1,2,18,0,1,0,1,6,10,7,-9,15,990,17.27,88.81,0.492,0,282.3,0.4,0
2003,1,2,19,0,0,0,0,0,0,0,-9,14,990,18.19,100.46000000000001,0.515,0,289.3,0.4,0
2003,1,2,20,0,0,0,0,0,0,0,-10,13,1000,18.900000000000002,112.66,0.538,0,313.5,0.30000000000000004,0
2003,1,2,21,0,0,0,0,0,0,0,-10,13,1000,19.45,125.21000000000001,0.5630000000000001,0,354.70000000000005,0.5,0
2003,1,2,22,0,0,0,0,0,0,0,-10,12,1000,19.95,137.95000000000002,0.592,0,2.8000000000000003,0.9,0
2003,1,2,23,0,0,0,0,0,0,0,-10,12,1000,20.39,150.68,0.618,0,3.4000000000000004,1.3,0
2003,1,3,0,0,0,0,0,0,0,0,-10,12,1000,20.580000000000002,162.88,0.638,0,2,1.5,0
2003,1,3,1,0,0,0,0,0,0,0,-10,11,1000,20.86,171.23,0.655,0,359.40000000000003,1.7000000000000002,0
2003,1,3,2,0,0,0,0,0,0,0,-10,10,1000,21.25,165.34,0.665,0,356.8,2,0
2003,1,3,3,0,0,0,0,0,0,0,-11,10,1000,21.44,153.45000000000002,0.671,0,354.8,2.2,0
2003,1,3,4,0,0,0,0,0,0,0,-11,9,1000,21.06,140.77,0.668,0,351.40000000000003,2.5,0
2003,1,3,5,0,0,0,0,0,0,0,-12,9,1000,20.26,128.01,0.663,0,347.6,2.8000000000000003,0
2003,1,3,6,0,0,0,0,0,0,0,-13,8,1000,19.34,115.39,0.653,0,344.20000000000005,3.1,0
2003,1,3,7,0,0,0,0,0,0,0,-14,8,1000,18.62,103.09,0.632,0,341.3,3.3000000000000003,0
2003,1,3,8,0,0,0,0,0,0,0,-14,9,1000,16.91,91.3,0.602,0,339,3.4000000000000004,0
2003,1,3,9,0,72,40,79,75,232,114,-14,13,1000,13.11,80.27,0.5720000000000001,0,334.8,3,0
2003,1,3,10,0,154,214,226,137,456,291,-14,16,1000,10.48,70.42,0.548,0,328.20000000000005,2.4000000000000004,0
2003,1,3,11,0,230,218,332,173,581,443,-13,21,1000,8.870000000000001,62.300000000000004,0.529,0,326.6,3.1,0
2003,1,3,12,0,294,181,394,192,646,546,-13,23,1000,7.92,56.71,0.516,0,325.20000000000005,3.3000000000000003,0
2003,1,3,13,0,244,571,577,199,668,588,-13,23,1000,7.61,54.43,0.507,0,321.3,3.3000000000000003,0
2003,1,3,14,0,222,530,520,194,655,562,-13,23,1000,7.8100000000000005,55.870000000000005,0.499,0,318.90000000000003,3.5,0
2003,1,3,15,0,188,536,450,179,603,474,-12,23,1000,8.32,60.76,0.485,0,316.90000000000003,3.6,0
2003,1,3,16,0,149,476,325,148,497,331,-12,21,1000,9.16,68.36,0.468,0,315.40000000000003,3.5,0
2003,1,3,17,0,100,232,149,94,301,157,-12,18,1000,11.19,77.88,0.449,0,311.5,3.2,0
2003,1,3,18,0,1,0,1,7,12,8,-12,15,1000,13.56,88.67,0.432,0,308.3,3.2,0
2003,1,3,19,0,0,0,0,0,0,0,-12,14,1000,14.46,100.32000000000001,0.421,0,308,3.3000000000000003,0
2003,1,3,20,0,0,0,0,0,0,0,-13,13,1000,15.27,112.52,0.41600000000000004,0,309,3.2,0
2003,1,3,21,0,0,0,0,0,0,0,-13,12,1000,15.97,125.08,0.41500000000000004,0,309.70000000000005,3,0
2003,1,3,22,0,0,0,0,0,0,0,-13,11,1000,16.580000000000002,137.82,0.41500000000000004,0,308.70000000000005,3,0
2003,1,3,23,0,0,0,0,0,0,0,-13,10,1000,17.19,150.55,0.41500000000000004,0,306.3,3,0
2003,1,4,0,0,0,0,0,0,0,0,-13,10,1000,17.85,162.74,0.41400000000000003,0,303.8,3,0
2003,1,4,1,0,0,0,0,0,0,0,-13,9,1000,18.54,171.11,0.41200000000000003,0,302.1,3.1,0
2003,1,4,2,0,0,0,0,0,0,0,-13,9,1000,19.3,165.36,0.40900000000000003,0,302.5,3.2,0
2003,1,4,3,0,0,0,0,0,0,0,-13,8,1000,20.14,153.51,0.40700000000000003,0,304.6,3.3000000000000003,0
2003,1,4,4,0,0,0,0,0,0,0,-13,8,1000,21.06,140.83,0.41000000000000003,0,306.2,3.4000000000000004,0
2003,1,4,5,0,0,0,0,0,0,0,-13,7,1000,22.01,128.07,0.41400000000000003,0,306.8,3.4000000000000004,0
