Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2007,1,1,0,0,0,0,0,0,0,0,-21,9,990,9.25,163.19,0.244,0,299.8,2.9000000000000004,0
2007,1,1,1,0,0,0,0,0,0,0,-22,8,990,9.6,171.44,0.242,0,301.5,3,0
2007,1,1,2,0,0,0,0,0,0,0,-22,8,990,9.98,165.26,0.241,0,304.2,2.9000000000000004,0
2007,1,1,3,0,0,0,0,0,0,0,-22,7,990,10.23,153.31,0.242,0,307.6,3,0
2007,1,1,4,0,0,0,0,0,0,0,-22,6,990,10.48,140.62,0.242,0,310.6,3,0
2007,1,1,5,0,0,0,0,0,0,0,-22,6,990,10.700000000000001,127.86,0.241,0,313.3,2.9000000000000004,0
2007,1,1,6,0,0,0,0,0,0,0,-11,7,990,24.19,115.27,0.706,0,330.40000000000003,1.7000000000000002,0
2007,1,1,7,0,0,0,0,0,0,0,-10,7,990,28.3,102.99000000000001,0.716,0,329.1,1.7000000000000002,0
2007,1,1,8,0,0,0,0,0,0,0,-7,8,990,32.75,91.21000000000001,0.723,0,327.90000000000003,1.6,0
2007,1,1,9,0,73,28,78,74,234,114,-10,12,990,20.48,80.22,0.732,0,327.20000000000005,1.4000000000000001,0
2007,1,1,10,0,158,55,177,135,453,287,-8,15,1000,18.76,70.4,0.731,0,321.40000000000003,0.9,0
2007,1,1,11,0,231,88,272,170,575,437,-9,19,1000,13.450000000000001,62.34,0.736,0,312.1,1.2000000000000002,0
2007,1,1,12,0,276,321,452,188,637,537,-9,22,990,11.700000000000001,56.81,0.738,0,306.90000000000003,1.6,0
2007,1,1,13,0,239,492,525,195,659,577,-6,22,990,14.06,54.59,0.737,0,302.3,1.7000000000000002,0
2007,1,1,14,0,205,593,536,190,645,551,-5,22,990,15.24,56.08,0.732,0,303.40000000000003,1.7000000000000002,0
2007,1,1,15,0,181,571,458,175,592,462,-5,22,990,16.1,61.01,0.724,0,306.90000000000003,1.7000000000000002,0
2007,1,1,16,0,173,350,301,144,485,321,-5,20,990,17.91,68.63,0.706,0,309.90000000000003,1.7000000000000002,0
2007,1,1,17,0,99,139,128,90,289,149,-1,17,990,28.69,78.15,0.6910000000000001,0,308.8,1.7000000000000002,0
2007,1,1,18,0,1,0,1,6,9,6,-3,14,990,29.66,88.94,0.682,0,307.20000000000005,1.9000000000000001,0
2007,1,1,19,0,0,0,0,0,0,0,-3,13,990,30.67,100.59,0.676,0,306,2,0
2007,1,1,20,0,0,0,0,0,0,0,-3,13,990,32.28,112.79,0.672,0,306.40000000000003,2,0
2007,1,1,21,0,0,0,0,0,0,0,-5,12,990,30.14,125.34,0.669,0,310,2.1,0
2007,1,1,22,0,0,0,0,0,0,0,-3,11,990,34.160000000000004,138.08,0.677,0,316.40000000000003,2.2,0
2007,1,1,23,0,0,0,0,0,0,0,-4,11,990,33.72,150.81,0.685,0,324.90000000000003,2.3000000000000003,0
2007,1,2,0,0,0,0,0,0,0,0,-3,10,990,37.78,163.02,0.6920000000000001,0,332.8,2.4000000000000004,0
2007,1,2,1,0,0,0,0,0,0,0,-4,10,990,36.53,171.33,0.6980000000000001,0,338.90000000000003,2.5,0
2007,1,2,2,0,0,0,0,0,0,0,-3,9,990,39.34,165.31,0.7020000000000001,0,341.70000000000005,2.5,0
2007,1,2,3,0,0,0,0,0,0,0,-4,9,990,39.71,153.39000000000001,0.706,0,339.3,2.5,0
2007,1,2,4,0,0,0,0,0,0,0,-3,8,990,42.67,140.70000000000002,0.724,0,334.5,2.6,0
2007,1,2,5,0,0,0,0,0,0,0,-2,8,990,47.11,127.94,0.745,0,328.6,2.7,0
2007,1,2,6,0,0,0,0,0,0,0,-1,7,990,52.15,115.33,0.772,0,322.90000000000003,2.9000000000000004,0
2007,1,2,7,0,0,0,0,0,0,0,0,7,990,57.78,103.04,0.802,0,318.8,3.1,0
