Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2012,1,1,0,0,0,0,0,0,0,0,-7,11,990,26.23,163.08,0.617,0,268.8,2.6,0
2012,1,1,1,0,0,0,0,0,0,0,-7,11,990,27.19,171.37,0.623,0,277.5,2.3000000000000003,0
2012,1,1,2,0,0,0,0,0,0,0,-7,10,990,27.900000000000002,165.29,0.62,0,288.90000000000003,1.8,0
2012,1,1,3,0,0,0,0,0,0,0,-7,10,990,28.36,153.36,0.616,0,306.90000000000003,1.4000000000000001,0
2012,1,1,4,0,0,0,0,0,0,0,-8,9,990,28.310000000000002,140.67000000000002,0.62,0,330.1,1,0
2012,1,1,5,0,0,0,0,0,0,0,-8,9,990,28.29,127.91,0.625,0,351.8,0.6000000000000001,0
2012,1,1,6,0,0,0,0,0,0,0,-4,8,990,39.57,115.25,0.8140000000000001,0,19.5,1.8,0
2012,1,1,7,0,0,0,0,0,0,0,-1,8,990,48.38,102.97,0.8190000000000001,0,30.8,1.5,0
2012,1,1,8,0,0,0,0,0,0,0,-1,9,990,45.89,91.2,0.8290000000000001,0,42.2,1.1,0
2012,1,1,9,0,81,71,94,77,178,107,0,13,990,38.63,80.21000000000001,0.851,0,26.1,0.7000000000000001,0
2012,1,1,10,0,155,292,253,148,382,276,0,16,990,30.8,70.4,0.889,0,318.3,0.8,0
2012,1,1,11,0,213,367,384,189,502,422,-1,20,990,22.86,62.34,0.925,0,297.1,1.3,0
2012,1,1,12,0,230,474,490,211,565,520,-2,23,990,18.59,56.82,0.9470000000000001,0,294.3,1.9000000000000001,0
2012,1,1,13,0,241,509,536,219,587,559,-2,24,990,17.31,54.61,0.9440000000000001,0,296.1,2.5,0
2012,1,1,14,0,218,551,526,214,573,534,-2,24,990,17.1,56.11,0.917,0,299.6,2.9000000000000004,0
2012,1,1,15,0,197,506,443,195,520,447,-2,23,990,17.66,61.04,0.874,0,301.8,2.9000000000000004,0
2012,1,1,16,0,186,326,305,158,413,309,-2,22,990,19.490000000000002,68.66,0.834,0,300.8,2.6,0
2012,1,1,17,0,98,91,117,94,227,140,0,18,990,29.19,78.18,0.808,0,293.40000000000003,2.4000000000000004,0
2012,1,1,18,0,1,0,1,4,4,4,-1,16,990,31.970000000000002,88.97,0.798,0,286.90000000000003,2.4000000000000004,0
2012,1,1,19,0,0,0,0,0,0,0,-2,15,990,30.060000000000002,100.62,0.805,0,282.7,2.3000000000000003,0
2012,1,1,20,0,0,0,0,0,0,0,-2,14,990,31.02,112.82000000000001,0.8240000000000001,0,279.7,2.2,0
2012,1,1,21,0,0,0,0,0,0,0,-3,13,990,31.240000000000002,125.37,0.85,0,278.90000000000003,2,0
2012,1,1,22,0,0,0,0,0,0,0,-3,12,990,32.12,138.11,0.889,0,280.2,1.9000000000000001,0
2012,1,1,23,0,0,0,0,0,0,0,-5,12,990,30.25,150.84,0.919,0,282.90000000000003,1.6,0
2012,1,2,0,0,0,0,0,0,0,0,-4,11,990,32.84,163.05,0.9390000000000001,0,285.7,1.3,0
2012,1,2,1,0,0,0,0,0,0,0,-4,11,990,33.42,171.35,0.9500000000000001,0,288.5,1,0
2012,1,2,2,0,0,0,0,0,0,0,-4,10,990,34.660000000000004,165.3,0.9570000000000001,0,293.1,0.6000000000000001,0
2012,1,2,3,0,0,0,0,0,0,0,-4,10,990,35.86,153.38,0.963,0,293.90000000000003,0.4,0
2012,1,2,4,0,0,0,0,0,0,0,-4,10,990,36.800000000000004,140.69,0.9560000000000001,0,289.7,0.30000000000000004,0
2012,1,2,5,0,0,0,0,0,0,0,-4,9,990,38.07,127.93,0.9510000000000001,0,285.8,0.30000000000000004,0
2012,1,2,6,0,0,0,0,0,0,0,-4,9,990,38.38,115.32000000000001,0.9450000000000001,0,282.7,0.2,0
2012,1,2,7,0,0,0,0,0,0,0,-4,9,990,38.69,103.03,0.9410000000000001,0,270.1,0.1,0
2012,1,2,8,0,0,0,0,0,0,0,-4,9,990,36.06,91.25,0.9430000000000001,0,242.10000000000002,0.1,0
2012,1,2,9,0,82,92,98,76,175,106,-2,13,990,33.58,80.24,0.9520000000000001,0,265.2,0.2,0
2012,1,2,10,0,153,314,259,148,380,275,-5,16,990,23.240000000000002,70.41,0.9520000000000001,0,270,0.30000000000000004,0
2012,1,2,11,0,207,410,398,189,501,422,-3,20,990,19.96,62.33,0.9540000000000001,0,244.70000000000002,0.4,0
2012,1,2,12,0,224,499,498,211,565,521,-1,23,990,19.740000000000002,56.77,0.9570000000000001,0,213.3,0.5,0
2012,1,2,13,0,231,554,553,219,587,560,0,24,990,19.96,54.53,0.9590000000000001,0,217.70000000000002,0.6000000000000001,0
2012,1,2,14,0,215,567,533,214,573,535,0,24,990,20.3,56,0.96,0,225.4,0.7000000000000001,0
2012,1,2,15,0,201,501,445,195,519,447,0,23,990,21.38,60.910000000000004,0.962,0,234,0.6000000000000001,0
2012,1,2,16,0,170,376,308,158,411,309,0,21,990,24.060000000000002,68.53,0.973,0,244,0.6000000000000001,0
2012,1,2,17,0,102,118,127,94,226,141,5,18,990,42.82,78.05,0.985,0,252,0.8,0
2012,1,2,18,0,1,0,1,5,5,5,1,17,990,37.39,88.84,0.997,0,259.5,0.9,0
2012,1,2,19,0,0,0,0,0,0,0,1,16,990,38.550000000000004,100.49000000000001,1.01,0,267.1,1.1,0
2012,1,2,20,0,0,0,0,0,0,0,0,15,990,37.51,112.69,1.025,0,274.1,1.3,0
2012,1,2,21,0,0,0,0,0,0,0,0,14,990,40.65,125.24000000000001,1.036,0,280.7,1.4000000000000001,0
2012,1,2,22,0,0,0,0,0,0,0,0,13,990,39.47,137.98,1.051,0,289.7,1.5,0
2012,1,2,23,0,0,0,0,0,0,0,0,12,990,42.58,150.71,1.053,0,300.90000000000003,1.5,0
2012,1,3,0,0,0,0,0,0,0,0,0,12,990,41.4,162.91,1.042,0,313.40000000000003,1.6,0
2012,1,3,1,0,0,0,0,0,0,0,0,11,990,44.82,171.24,1.026,0,327.1,1.6,0
2012,1,3,2,0,0,0,0,0,0,0,-1,11,990,43.69,165.33,1.012,0,339.20000000000005,1.6,0
2012,1,3,3,0,0,0,0,0,0,0,-1,10,990,45.68,153.44,1.008,0,342.8,1.7000000000000002,0
2012,1,3,4,0,0,0,0,0,0,0,-1,10,990,43.980000000000004,140.75,1.0010000000000001,0,338,1.9000000000000001,0
2012,1,3,5,0,0,0,0,0,0,0,-1,9,990,45.68,127.99000000000001,1.0130000000000001,0,329.90000000000003,2,0
2012,1,3,6,0,0,0,0,0,0,0,-2,9,990,44.97,115.38,1.033,0,321.3,2.1,0
2012,1,3,7,0,0,0,0,0,0,0,-2,9,990,45.43,103.08,1.051,0,313.40000000000003,2.2,0
2012,1,3,8,0,0,0,0,0,0,0,-2,10,990,42.08,91.29,1.058,0,307.90000000000003,2.3000000000000003,0
2012,1,3,9,0,82,91,98,75,173,105,-1,13,990,35.95,80.26,1.058,0,301.1,2,0
2012,1,3,10,0,149,358,270,147,377,274,-2,16,990,29.1,70.41,1.04,0,288.1,1.4000000000000001,0
2012,1,3,11,0,198,468,416,189,499,421,-2,19,990,23.6,62.31,1.022,0,275.1,1.2000000000000002,0
2012,1,3,12,0,214,554,519,211,564,521,-2,22,990,19.46,56.72,1.004,0,273.7,1.3,0
2012,1,3,13,0,220,584,560,219,588,561,-2,23,990,18.82,54.44,0.984,0,261.1,1.2000000000000002,0
2012,1,3,14,0,216,568,535,214,574,537,-2,23,990,18.52,55.89,0.96,0,250.5,1.3,0
2012,1,3,15,0,202,503,448,196,521,450,-2,22,990,18.87,60.78,0.934,0,251.5,1.3,0
2012,1,3,16,0,170,378,310,159,415,312,-2,20,990,22.05,68.39,0.917,0,254.9,1.2000000000000002,0
2012,1,3,17,0,104,124,130,96,231,144,2,18,990,35.99,77.9,0.895,0,252.20000000000002,1.2000000000000002,0
2012,1,3,18,0,1,0,1,5,6,5,0,16,990,35.22,88.7,0.865,0,245.9,1.1,0
2012,1,3,19,0,0,0,0,0,0,0,-1,15,990,32.74,100.35000000000001,0.834,0,238.5,0.9,0
2012,1,3,20,0,0,0,0,0,0,0,-1,14,990,35.6,112.55,0.808,0,233.4,0.8,0
2012,1,3,21,0,0,0,0,0,0,0,-1,13,990,35.65,125.11,0.786,0,228.4,0.7000000000000001,0
2012,1,3,22,0,0,0,0,0,0,0,-1,12,990,38.94,137.85,0.765,0,219.60000000000002,0.6000000000000001,0
2012,1,3,23,0,0,0,0,0,0,0,-2,11,990,38.74,150.57,0.747,0,211.3,0.6000000000000001,0
2012,1,4,0,0,0,0,0,0,0,0,-1,11,990,41.89,162.77,0.728,0,208.4,0.7000000000000001,0
2012,1,4,1,0,0,0,0,0,0,0,-2,10,990,41.35,171.14000000000001,0.72,0,211.10000000000002,0.6000000000000001,0
2012,1,4,2,0,0,0,0,0,0,0,-1,10,990,44.02,165.35,0.724,0,222.60000000000002,0.6000000000000001,0
2012,1,4,3,0,0,0,0,0,0,0,-2,10,990,42.9,153.49,0.731,0,234.20000000000002,0.5,0
2012,1,4,4,0,0,0,0,0,0,0,-2,10,990,43.89,140.82,0.747,0,249.5,0.30000000000000004,0
2012,1,4,5,0,0,0,0,0,0,0,-2,10,990,42.29,128.05,0.777,0,24.400000000000002,0.1,0
2012,1,4,6,0,0,0,0,0,0,0,-2,9,990,44.56,115.43,0.8250000000000001,0,62.300000000000004,0.30000000000000004,0
2012,1,4,7,0,0,0,0,0,0,0,-2,9,990,43.5,103.13,0.884,0,71.60000000000001,0.6000000000000001,0
2012,1,4,8,0,0,0,0,0,0,0,-2,10,990,43.53,91.32000000000001,0.927,0,77.5,0.8,0
2012,1,4,9,0,71,28,76,76,175,105,-3,12,990,33.4,80.28,0.936,0,85.4,0.9,0
2012,1,4,10,0,165,221,240,148,381,276,-2,15,990,28.5,70.41,0.921,0,94,0.7000000000000001,0
2012,1,4,11,0,264,135,327,189,503,424,-3,20,990,20.42,62.28,0.91,0,111.10000000000001,0.5,0
2012,1,4,12,0,320,144,400,212,568,524,-4,23,990,16.13,56.660000000000004,0.914,0,127,0.6000000000000001,0
2012,1,4,13,0,307,138,388,220,591,564,-4,24,990,15.280000000000001,54.35,0.927,0,131.5,0.6000000000000001,0
2012,1,4,14,0,298,76,341,215,576,539,-4,24,990,15.26,55.77,0.9480000000000001,0,137.4,0.7000000000000001,0
2012,1,4,15,0,234,55,261,196,522,452,-4,23,990,15.870000000000001,60.65,0.977,0,145.20000000000002,0.7000000000000001,0
2012,1,4,16,0,142,8,145,160,415,314,-3,21,990,18.92,68.25,1.002,0,158.9,0.5,0
2012,1,4,17,0,56,0,56,96,232,146,0,18,990,30.240000000000002,77.76,1.0210000000000001,0,205.4,0.2,0
2012,1,4,18,0,1,0,1,6,7,6,0,16,990,33.75,88.56,1.031,0,329,0.30000000000000004,0
2012,1,4,19,0,0,0,0,0,0,0,1,16,990,38.06,100.21000000000001,1.034,0,355.6,0.6000000000000001,0
2012,1,4,20,0,0,0,0,0,0,0,-1,15,990,31.19,112.41,1.036,0,6.1000000000000005,0.9,0
2012,1,4,21,0,0,0,0,0,0,0,-1,14,990,32.160000000000004,124.97,1.04,0,9.700000000000001,1.1,0
2012,1,4,22,0,0,0,0,0,0,0,-4,14,990,27.95,137.71,1.051,0,4.800000000000001,1.4000000000000001,0
