Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2011,1,1,0,0,0,0,0,0,0,0,-6,11,990,29.76,163.18,0.722,0,324.70000000000005,1.8,0
2011,1,1,1,0,0,0,0,0,0,0,-5,10,990,32.89,171.44,0.737,0,330,1.8,0
2011,1,1,2,0,0,0,0,0,0,0,-6,10,990,30.63,165.26,0.757,0,337.70000000000005,1.8,0
2011,1,1,3,0,0,0,0,0,0,0,-6,9,990,33.17,153.31,0.781,0,347.70000000000005,1.9000000000000001,0
2011,1,1,4,0,0,0,0,0,0,0,-5,9,990,34.56,140.62,0.798,0,358.6,2,0
2011,1,1,5,0,0,0,0,0,0,0,-5,9,990,36.49,127.86,0.81,0,8.9,2,0
2011,1,1,6,0,0,0,0,0,0,0,5,8,990,85.69,115.27,1.034,0,44.900000000000006,0.1,0
2011,1,1,7,0,0,0,0,0,0,0,5,7,990,87.95,102.99000000000001,1.004,0,311.5,0.2,0
2011,1,1,8,0,0,0,0,0,0,0,5,8,990,83.66,91.21000000000001,0.976,0,301.40000000000003,0.4,0
2011,1,1,9,0,75,28,80,74,222,112,5,11,990,68.79,80.22,0.9530000000000001,0,294.1,0.6000000000000001,0
2011,1,1,10,0,154,47,170,134,446,284,5,14,990,55.050000000000004,70.4,0.9400000000000001,0,290.3,0.9,0
2011,1,1,11,0,224,45,245,168,570,433,5,18,990,41.84,62.34,0.932,0,293.3,1.5,0
2011,1,1,12,0,257,23,270,186,633,533,4,20,990,35.29,56.81,0.925,0,294,1.9000000000000001,0
2011,1,1,13,0,211,6,215,192,656,572,3,21,990,31.490000000000002,54.59,0.911,0,293.8,2.3000000000000003,0
2011,1,1,14,0,223,13,231,188,642,547,2,21,990,29.57,56.08,0.888,0,295.1,2.6,0
2011,1,1,15,0,232,62,263,173,589,459,2,21,990,29.23,61.01,0.854,0,297.6,2.7,0
2011,1,1,16,0,151,12,156,143,481,319,1,19,990,30.71,68.63,0.812,0,300.3,2.7,0
2011,1,1,17,0,82,9,84,90,282,148,2,17,990,37.78,78.15,0.765,0,302.2,2.4000000000000004,0
2011,1,1,18,0,1,0,1,6,6,6,1,14,990,42.660000000000004,88.94,0.719,0,302.40000000000003,2.3000000000000003,0
2011,1,1,19,0,0,0,0,0,0,0,1,13,990,43.85,100.59,0.682,0,301.40000000000003,2.1,0
2011,1,1,20,0,0,0,0,0,0,0,1,12,990,45.69,112.79,0.651,0,299,1.9000000000000001,0
2011,1,1,21,0,0,0,0,0,0,0,1,12,990,47.660000000000004,125.34,0.626,0,295.6,1.9000000000000001,0
2011,1,1,22,0,0,0,0,0,0,0,0,11,990,49.36,138.08,0.606,0,290.8,2,0
2011,1,1,23,0,0,0,0,0,0,0,0,10,990,51.11,150.81,0.594,0,287.40000000000003,2.2,0
