Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2008,1,1,0,0,0,0,0,0,0,0,-8,12,990,23.95,163.09,0.47800000000000004,0,305.5,3.7,0
2008,1,1,1,0,0,0,0,0,0,0,-7,11,990,25.93,171.37,0.465,0,308.20000000000005,3.5,0
2008,1,1,2,0,0,0,0,0,0,0,-7,10,990,27.78,165.29,0.448,0,309,3.2,0
2008,1,1,3,0,0,0,0,0,0,0,-7,10,990,29.310000000000002,153.36,0.428,0,308.1,3,0
2008,1,1,4,0,0,0,0,0,0,0,-7,9,990,30.52,140.67000000000002,0.41000000000000003,0,305.1,3,0
2008,1,1,5,0,0,0,0,0,0,0,-7,8,990,31.560000000000002,127.91,0.393,0,301.3,2.9000000000000004,0
2008,1,1,6,0,0,0,0,0,0,0,-22,5,990,10.84,115.25,0.23900000000000002,0,315.20000000000005,2.7,0
2008,1,1,7,0,0,0,0,0,0,0,-23,5,990,10.91,102.97,0.23500000000000001,0,314.90000000000003,2.4000000000000004,0
2008,1,1,8,0,0,0,0,0,0,0,-22,6,990,10.43,91.2,0.23,0,311.6,2.3000000000000003,0
2008,1,1,9,0,82,202,117,79,253,122,-22,10,990,8.18,80.21000000000001,0.224,0,308.90000000000003,2.1,0
2008,1,1,10,0,137,455,290,138,492,304,-23,14,990,6.1000000000000005,70.4,0.22,0,305.7,1.7000000000000002,0
2008,1,1,11,0,169,578,438,172,620,460,-23,18,990,4.57,62.35,0.217,0,301.5,1.7000000000000002,0
2008,1,1,12,0,184,646,538,189,685,565,-24,21,990,3.25,56.82,0.213,0,301.8,2.1,0
2008,1,1,13,0,189,669,577,195,707,605,-25,22,990,2.87,54.61,0.212,0,301.8,2.1,0
2008,1,1,14,0,191,631,543,191,693,578,-25,22,990,2.74,56.11,0.214,0,302.6,2.1,0
2008,1,1,15,0,173,593,461,176,637,485,-26,22,990,2.74,61.04,0.217,0,303.7,2,0
2008,1,1,16,0,156,438,316,147,525,338,-26,20,990,3.0100000000000002,68.66,0.216,0,304.40000000000003,1.9000000000000001,0
2008,1,1,17,0,96,212,140,94,313,158,-22,15,990,5.55,78.18,0.216,0,303.40000000000003,2,0
2008,1,1,18,0,1,0,1,6,6,6,-23,13,990,6.51,88.98,0.217,0,306.5,2.1,0
2008,1,1,19,0,0,0,0,0,0,0,-23,12,990,6.36,100.62,0.217,0,312.70000000000005,2.2,0
