Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2006,1,1,0,0,0,0,0,0,0,0,-10,10,990,22.82,163.15,0.648,0,354,1.7000000000000002,0
2006,1,1,1,0,0,0,0,0,0,0,-9,9,990,24.44,171.42000000000002,0.654,0,359.40000000000003,1.7000000000000002,0
2006,1,1,2,0,0,0,0,0,0,0,-10,9,990,24.86,165.27,0.655,0,1,1.6,0
2006,1,1,3,0,0,0,0,0,0,0,-9,9,990,26,153.33,0.657,0,353.1,1.6,0
2006,1,1,4,0,0,0,0,0,0,0,-10,8,990,26.22,140.63,0.677,0,342,1.6,0
2006,1,1,5,0,0,0,0,0,0,0,-9,8,990,29.45,127.87,0.6940000000000001,0,334.40000000000003,1.7000000000000002,0
2006,1,1,6,0,0,0,0,0,0,0,-13,11,990,16.29,115.29,1.2530000000000001,0,80.30000000000001,2.1,0
2006,1,1,7,0,0,0,0,0,0,0,-13,11,990,16.98,103,1.258,0,95,2.3000000000000003,0
2006,1,1,8,0,0,0,0,0,0,0,-12,11,990,17.07,91.23,1.2510000000000001,0,106.30000000000001,2.5,0
2006,1,1,9,0,66,17,69,74,214,110,-12,14,990,15.18,80.23,1.24,0,115.2,2.6,0
2006,1,1,10,0,78,0,78,132,440,280,-11,17,990,13.13,70.41,1.234,0,124,2.5,0
2006,1,1,11,0,107,0,107,165,565,427,-10,21,990,10.81,62.34,1.246,0,134.1,3.2,0
2006,1,1,12,0,109,0,109,182,628,526,-9,24,990,10.36,56.800000000000004,1.268,0,142.4,4.3,0
2006,1,1,13,0,164,0,164,188,649,564,-7,25,990,10.96,54.57,1.299,0,147.5,4.800000000000001,0
2006,1,1,14,0,113,0,113,184,634,538,-5,25,990,12.13,56.06,1.339,0,151.8,5,0
2006,1,1,15,0,88,0,88,169,579,450,-4,25,990,13.88,60.980000000000004,1.3760000000000001,0,156.4,5,0
2006,1,1,16,0,62,0,62,140,469,311,-3,24,990,16.2,68.60000000000001,1.412,0,160.8,4.7,0
2006,1,1,17,0,31,0,31,88,267,143,-2,21,990,19.580000000000002,78.12,1.445,0,164.4,3.9000000000000004,0
2006,1,1,18,0,1,0,1,5,4,5,-2,19,990,22.990000000000002,88.91,1.477,0,168.20000000000002,3.6,0
2006,1,1,19,0,0,0,0,0,0,0,-1,18,990,25.12,100.56,1.5070000000000001,0,172.3,3.2,0
2006,1,1,20,0,0,0,0,0,0,0,-1,18,990,26.79,112.76,1.5170000000000001,0,176.3,2.8000000000000003,0
2006,1,1,21,0,0,0,0,0,0,0,-1,17,990,28.25,125.31,1.532,0,174.8,2.3000000000000003,0
2006,1,1,22,0,0,0,0,0,0,0,-1,16,990,29.97,138.05,1.549,0,165.8,1.8,0
2006,1,1,23,0,0,0,0,0,0,0,-1,15,990,32.22,150.78,1.572,0,153.60000000000002,1.3,0
2006,1,2,0,0,0,0,0,0,0,0,-1,14,990,34.79,162.99,1.588,0,135.70000000000002,0.9,0
2006,1,2,1,0,0,0,0,0,0,0,-1,13,990,37.410000000000004,171.3,1.598,0,106.30000000000001,0.6000000000000001,0
2006,1,2,2,0,0,0,0,0,0,0,-1,12,990,39.63,165.32,1.602,0,71,0.5,0
2006,1,2,3,0,0,0,0,0,0,0,0,11,990,42.410000000000004,153.41,1.607,0,9.700000000000001,0.2,0
