Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2002,1,4,5,0,0,0,0,0,0,0,-7,10,990,27.89,128.08,0.8290000000000001,0,336.6,0.9,0
2002,1,4,6,0,0,0,0,0,0,0,-7,10,990,28.6,115.46000000000001,0.833,0,347,1,0
2002,1,4,7,0,0,0,0,0,0,0,-7,9,1000,29.32,103.15,0.842,0,353.3,1,0
2002,1,4,8,0,0,0,0,0,0,0,-7,10,1000,27.68,91.34,0.851,0,356.1,0.9,0
2002,1,4,9,0,80,43,88,75,209,110,-7,14,1000,21.96,80.29,0.861,0,8.700000000000001,0.7000000000000001,0
2002,1,4,10,0,162,59,182,140,424,282,-7,17,1000,17.69,70.41,0.871,0,32,0.4,0
2002,1,4,11,0,221,59,249,177,547,432,-7,21,1000,13.56,62.27,0.88,0,342.6,0.30000000000000004,0
2002,1,4,12,0,288,216,407,197,611,533,-7,25,1000,10.94,56.63,0.89,0,307.20000000000005,0.7000000000000001,0
2002,1,4,13,0,260,456,527,204,633,573,-8,25,1000,10.200000000000001,54.31,0.899,0,294.3,0.9,0
2002,1,4,14,0,256,413,489,199,619,549,-8,25,990,10.15,55.71,0.908,0,292.3,1,0
2002,1,4,15,0,206,513,458,183,566,461,-8,25,990,10.51,60.59,0.919,0,294.2,0.9,0
2002,1,4,16,0,178,351,309,151,460,322,-8,23,990,11.46,68.18,0.928,0,301.7,0.7000000000000001,0
2002,1,4,17,0,103,134,132,94,272,152,-8,20,990,14.36,77.69,0.929,0,321,0.5,0
2002,1,4,18,0,2,0,2,7,12,8,-8,17,990,16.76,88.49,0.923,0,5.5,0.4,0
2002,1,4,19,0,0,0,0,0,0,0,-8,16,990,17.76,100.14,0.911,0,44.7,0.6000000000000001,0
2002,1,4,20,0,0,0,0,0,0,0,-8,16,990,18.61,112.35000000000001,0.896,0,60.2,0.8,0
2002,1,4,21,0,0,0,0,0,0,0,-8,15,1000,19.44,124.91,0.88,0,60,1,0
2002,1,4,22,0,0,0,0,0,0,0,-8,14,1000,20.3,137.65,0.863,0,57.6,1.1,0
2002,1,4,23,0,0,0,0,0,0,0,-8,13,1000,21.19,150.37,0.852,0,56.900000000000006,1.2000000000000002,0
2002,1,5,0,0,0,0,0,0,0,0,-8,13,990,22.06,162.56,0.847,0,58.1,1.2000000000000002,0
2002,1,5,1,0,0,0,0,0,0,0,-8,12,1000,22.77,170.96,0.845,0,61.800000000000004,1.3,0
2002,1,5,2,0,0,0,0,0,0,0,-8,12,990,23.330000000000002,165.38,0.842,0,67.7,1.3,0
2002,1,5,3,0,0,0,0,0,0,0,-8,11,990,24,153.57,0.836,0,70,1.3,0
2002,1,5,4,0,0,0,0,0,0,0,-8,11,990,24.75,140.9,0.834,0,69.7,1.3,0
2002,1,5,5,0,0,0,0,0,0,0,-8,10,990,25.55,128.14000000000001,0.8320000000000001,0,68.60000000000001,1.1,0
2002,1,5,6,0,0,0,0,0,0,0,-8,10,990,26.38,115.51,0.8310000000000001,0,65.7,0.9,0
2002,1,5,7,0,0,0,0,0,0,0,-8,10,990,27.19,103.19,0.833,0,58.400000000000006,0.7000000000000001,0
2002,1,5,8,0,0,0,0,0,0,0,-8,10,1000,25.740000000000002,91.37,0.835,0,47.7,0.6000000000000001,0
2002,1,5,9,0,80,46,88,75,209,110,-8,14,1000,20.490000000000002,80.3,0.838,0,51.400000000000006,0.5,0
2002,1,5,10,0,172,99,206,140,425,283,-8,17,1000,16.6,70.4,0.848,0,64.7,0.4,0
2002,1,5,11,0,238,237,349,177,548,433,-8,22,1000,12.33,62.230000000000004,0.857,0,59.300000000000004,0.4,0
2002,1,5,12,0,251,480,516,197,612,535,-9,25,1000,9.94,56.56,0.861,0,68.3,0.4,0
2002,1,5,13,0,211,624,576,204,635,576,-9,26,990,9.28,54.2,0.862,0,97.2,0.30000000000000004,0
2002,1,5,14,0,201,621,552,200,622,552,-9,26,990,9.120000000000001,55.58,0.859,0,136,0.30000000000000004,0
2002,1,5,15,0,189,558,465,184,570,465,-9,25,990,9.31,60.44,0.857,0,186.3,0.2,0
2002,1,5,16,0,158,431,320,152,466,326,-9,23,990,10.15,68.03,0.844,0,247.70000000000002,0.4,0
2002,1,5,17,0,104,236,155,96,278,156,-9,20,990,12.84,77.54,0.834,0,267.2,0.9,0
2002,1,5,18,0,2,0,2,8,14,9,-9,17,990,14.73,88.34,0.8260000000000001,0,279.6,1.3,0
2002,1,5,19,0,0,0,0,0,0,0,-9,16,990,15.58,100,0.8200000000000001,0,292.3,1.6,0
2002,1,5,20,0,0,0,0,0,0,0,-9,16,990,16.38,112.21000000000001,0.8160000000000001,0,305.40000000000003,1.9000000000000001,0
2002,1,5,21,0,0,0,0,0,0,0,-9,15,990,17.25,124.77,0.8140000000000001,0,318,2,0
2002,1,5,22,0,0,0,0,0,0,0,-9,14,990,18.18,137.51,0.811,0,328.5,2.1,0
2002,1,5,23,0,0,0,0,0,0,0,-9,14,990,19.1,150.23,0.809,0,335.20000000000005,2.1,0
2002,1,6,0,0,0,0,0,0,0,0,-9,13,990,19.97,162.41,0.809,0,337.5,2.1,0
2002,1,6,1,0,0,0,0,0,0,0,-9,12,990,20.66,170.84,0.811,0,335.40000000000003,1.8,0
2002,1,6,2,0,0,0,0,0,0,0,-9,12,990,21.14,165.38,0.8140000000000001,0,327.3,1.5,0
2002,1,6,3,0,0,0,0,0,0,0,-9,12,990,21.580000000000002,153.61,0.8180000000000001,0,310.6,1.2000000000000002,0
2002,1,6,4,0,0,0,0,0,0,0,-9,11,990,22,140.95000000000002,0.8220000000000001,0,288.90000000000003,1.2000000000000002,0
2002,1,6,5,0,0,0,0,0,0,0,-9,11,990,22.39,128.19,0.8260000000000001,0,272.40000000000003,1.2000000000000002,0
2002,1,6,6,0,0,0,0,0,0,0,-9,11,990,22.81,115.55,0.8280000000000001,0,259.6,1,0
2002,1,6,7,0,0,0,0,0,0,0,-9,11,990,23.02,103.22,0.8260000000000001,0,243.5,0.8,0
2002,1,6,8,0,0,0,0,0,0,0,-9,11,990,22.06,91.39,0.8210000000000001,0,203.10000000000002,0.5,0
2002,1,6,9,0,74,49,83,75,209,110,-9,13,990,19.27,80.31,0.8130000000000001,0,154.9,0.6000000000000001,0
2002,1,6,10,0,159,309,263,140,427,284,-9,16,1000,16.77,70.38,0.808,0,143.5,0.8,0
2002,1,6,11,0,190,495,422,178,551,435,-9,19,1000,13.68,62.18,0.803,0,152.8,0.7000000000000001,0
2002,1,6,12,0,207,573,524,198,616,538,-9,22,1000,10.71,56.480000000000004,0.793,0,193.3,0.7000000000000001,0
2002,1,6,13,0,207,626,575,205,639,580,-9,25,990,9.34,54.09,0.782,0,210.8,0.7000000000000001,0
2002,1,6,14,0,200,623,554,201,627,557,-10,25,990,8.99,55.45,0.772,0,209.5,0.5,0
2002,1,6,15,0,226,488,468,185,576,470,-10,24,990,9.120000000000001,60.29,0.764,0,206.8,0.30000000000000004,0
2002,1,6,16,0,193,190,265,153,472,331,-10,23,990,9.86,67.88,0.754,0,64.4,0.1,0
2002,1,6,17,0,90,31,97,97,284,159,-10,19,990,12.790000000000001,77.39,0.747,0,52.900000000000006,0.7000000000000001,0
2002,1,6,18,0,2,0,2,9,16,10,-10,17,990,14.24,88.19,0.74,0,54.5,1.1,0
2002,1,6,19,0,0,0,0,0,0,0,-10,16,990,15,99.85000000000001,0.734,0,55.1,1.3,0
2002,1,6,20,0,0,0,0,0,0,0,-10,15,990,15.74,112.06,0.729,0,54.300000000000004,1.3,0
2002,1,6,21,0,0,0,0,0,0,0,-10,14,990,16.48,124.63000000000001,0.726,0,55.300000000000004,1.3,0
2002,1,6,22,0,0,0,0,0,0,0,-10,14,990,17.23,137.37,0.723,0,55.900000000000006,1.1,0
2002,1,6,23,0,0,0,0,0,0,0,-10,13,990,17.990000000000002,150.09,0.719,0,53.300000000000004,1,0
2002,1,7,0,0,0,0,0,0,0,0,-10,12,990,18.72,162.26,0.716,0,48.2,1,0
2002,1,7,1,0,0,0,0,0,0,0,-10,12,990,19.18,170.70000000000002,0.713,0,46.2,1,0
2002,1,7,2,0,0,0,0,0,0,0,-10,11,990,19.84,165.38,0.709,0,45.400000000000006,1,0
2002,1,7,3,0,0,0,0,0,0,0,-10,11,990,20.62,153.65,0.705,0,33.4,0.9,0
2002,1,7,4,0,0,0,0,0,0,0,-10,10,990,21.34,141,0.705,0,5.1000000000000005,0.8,0
2002,1,7,5,0,0,0,0,0,0,0,-10,10,990,22.080000000000002,128.23,0.706,0,331.40000000000003,1,0
2002,1,7,6,0,0,0,0,0,0,0,-10,9,990,22.95,115.59,0.709,0,311.20000000000005,1.3,0
2002,1,7,7,0,0,0,0,0,0,0,-10,9,1000,23.85,103.25,0.715,0,303.5,1.8,0
2002,1,7,8,0,0,0,0,0,0,0,-10,10,1000,22.48,91.4,0.721,0,302.6,2.1,0
2002,1,7,9,0,83,142,107,75,212,111,-10,13,1000,17.650000000000002,80.31,0.725,0,304.2,1.9000000000000001,0
2002,1,7,10,0,150,397,284,141,430,285,-10,17,1000,14.26,70.36,0.734,0,306.1,1.2000000000000002,0
2002,1,7,11,0,180,542,434,178,554,437,-10,21,1000,10.83,62.13,0.741,0,313.8,1.3,0
2002,1,7,12,0,198,613,538,198,619,541,-10,24,1000,9.25,56.39,0.745,0,323.70000000000005,1.5,0
2002,1,7,13,0,204,638,580,206,642,584,-10,25,1000,8.77,53.97,0.745,0,328.20000000000005,1.4000000000000001,0
2002,1,7,14,0,201,624,557,202,630,560,-10,25,990,8.74,55.300000000000004,0.741,0,329.20000000000005,1.2000000000000002,0
2002,1,7,15,0,186,569,470,186,579,474,-9,25,990,9.22,60.14,0.734,0,325.5,1.1,0
2002,1,7,16,0,165,439,332,154,475,335,-9,23,990,10.31,67.72,0.722,0,317.1,1.1,0
2002,1,7,17,0,105,229,156,98,289,162,-9,19,990,13.34,77.23,0.711,0,300.90000000000003,1.2000000000000002,0
2002,1,7,18,0,2,0,2,10,19,11,-9,17,990,15.860000000000001,88.04,0.7020000000000001,0,289.8,1.4000000000000001,0
2002,1,7,19,0,0,0,0,0,0,0,-9,16,990,17,99.7,0.6950000000000001,0,286.2,1.6,0
2002,1,7,20,0,0,0,0,0,0,0,-8,15,990,18.14,111.92,0.687,0,287.7,1.8,0
2002,1,7,21,0,0,0,0,0,0,0,-8,14,990,19.080000000000002,124.48,0.68,0,291.8,1.9000000000000001,0
2002,1,7,22,0,0,0,0,0,0,0,-8,14,1000,19.95,137.23,0.662,0,298.5,2,0
2002,1,7,23,0,0,0,0,0,0,0,-8,13,990,20.82,149.95000000000002,0.645,0,306.6,2,0
2002,1,8,0,0,0,0,0,0,0,0,-8,12,1000,21.67,162.11,0.628,0,314.40000000000003,2.1,0
2002,1,8,1,0,0,0,0,0,0,0,-8,12,990,22.3,170.55,0.611,0,321.20000000000005,2.2,0
2002,1,8,2,0,0,0,0,0,0,0,-9,11,990,22.93,165.37,0.592,0,327.40000000000003,2.1,0
2002,1,8,3,0,0,0,0,0,0,0,-9,11,990,23.68,153.68,0.5720000000000001,0,330.5,2.2,0
2002,1,8,4,0,0,0,0,0,0,0,-9,10,990,24.580000000000002,141.04,0.555,0,330.5,2.2,0
2002,1,8,5,0,0,0,0,0,0,0,-9,10,990,25.38,128.27,0.542,0,328.20000000000005,2.3000000000000003,0
2002,1,8,6,0,0,0,0,0,0,0,-9,9,990,26.13,115.63,0.534,0,323.70000000000005,2.2,0
2002,1,8,7,0,0,0,0,0,0,0,-9,9,990,26.84,103.28,0.529,0,318.1,2.3000000000000003,0
2002,1,8,8,0,0,0,0,0,0,0,-9,10,1000,24.97,91.41,0.528,0,312.8,2.3000000000000003,0
2002,1,8,9,0,83,142,107,76,218,113,-9,14,1000,19.3,80.3,0.53,0,308.6,2.1,0
2002,1,8,10,0,150,398,285,142,440,290,-9,17,1000,15.48,70.32000000000001,0.537,0,301.2,1.7000000000000002,0
2002,1,8,11,0,180,543,435,180,564,444,-9,22,1000,11.38,62.06,0.544,0,296.3,2.1,0
2002,1,8,12,0,198,613,539,200,629,550,-10,24,1000,9.42,56.300000000000004,0.548,0,296,2.5,0
2002,1,8,13,0,205,639,582,208,653,593,-10,25,1000,8.8,53.85,0.55,0,295.3,2.5,0
2002,1,8,14,0,201,626,559,204,641,570,-9,26,1000,8.700000000000001,55.15,0.548,0,295.7,2.6,0
2002,1,8,15,0,187,571,473,188,590,483,-9,25,990,8.97,59.980000000000004,0.541,0,296.2,2.5,0
2002,1,8,16,0,157,464,335,156,487,342,-10,24,990,9.77,67.55,0.539,0,295.7,2.3000000000000003,0
2002,1,8,17,0,107,240,161,101,300,168,-10,20,990,12.42,77.07000000000001,0.536,0,291.7,2.1,0
2002,1,8,18,0,2,0,2,12,22,12,-10,17,990,14.790000000000001,87.88,0.536,0,287.6,2,0
2002,1,8,19,0,0,0,0,0,0,0,-10,16,990,15.63,99.55,0.541,0,283.90000000000003,1.9000000000000001,0
2002,1,8,20,0,0,0,0,0,0,0,-10,15,1000,16.45,111.77,0.549,0,280.3,1.9000000000000001,0
2002,1,8,21,0,0,0,0,0,0,0,-10,14,1000,17.22,124.34,0.556,0,278.90000000000003,1.9000000000000001,0
2002,1,8,22,0,0,0,0,0,0,0,-10,14,1000,18.01,137.09,0.547,0,280.2,1.8,0
2002,1,8,23,0,0,0,0,0,0,0,-10,13,1000,18.830000000000002,149.8,0.54,0,285.2,1.6,0
2002,1,9,0,0,0,0,0,0,0,0,-10,12,1000,19.63,161.95000000000002,0.532,0,294.1,1.3,0
2002,1,9,1,0,0,0,0,0,0,0,-10,12,1000,20.39,170.4,0.523,0,305.1,1,0
2002,1,9,2,0,0,0,0,0,0,0,-10,11,1000,20.82,165.35,0.513,0,316.90000000000003,0.8,0
2002,1,9,3,0,0,0,0,0,0,0,-10,11,990,21.37,153.71,0.502,0,319.40000000000003,0.7000000000000001,0
2002,1,9,4,0,0,0,0,0,0,0,-10,10,990,22.19,141.08,0.488,0,313,0.9,0
2002,1,9,5,0,0,0,0,0,0,0,-10,10,990,23.01,128.31,0.47500000000000003,0,305,1.1,0
2002,1,9,6,0,0,0,0,0,0,0,-10,9,1000,23.84,115.66,0.465,0,299.5,1.3,0
2002,1,9,7,0,0,0,0,0,0,0,-10,9,1000,24.63,103.3,0.455,0,296.5,1.4000000000000001,0
2002,1,9,8,0,0,0,0,0,0,0,-10,10,1000,23.11,91.42,0.445,0,293.8,1.4000000000000001,0
2002,1,9,9,0,82,154,108,77,223,115,-10,13,1000,18.12,80.29,0.434,0,292.6,1.1,0
2002,1,9,10,0,153,382,282,143,446,294,-10,17,1000,14.66,70.29,0.438,0,290.1,0.6000000000000001,0
2002,1,9,11,0,235,313,382,181,571,450,-10,21,1000,11.06,62,0.442,0,280.2,0.7000000000000001,0
2002,1,9,12,0,243,535,541,201,637,556,-10,24,1000,8.96,56.2,0.45,0,284.7,1.1,0
2002,1,9,13,0,294,353,503,209,660,600,-10,25,1000,8.32,53.71,0.458,0,287,1.1,0
2002,1,9,14,0,251,525,553,205,647,577,-10,26,1000,8.2,55,0.465,0,286.8,1,0
2002,1,9,15,0,257,191,354,189,596,489,-11,25,990,8.4,59.81,0.47200000000000003,0,287.5,1.1,0
2002,1,9,16,0,190,362,330,158,493,347,-11,23,990,9.15,67.39,0.47200000000000003,0,288.6,1.2000000000000002,0
2002,1,9,17,0,114,241,169,102,307,172,-11,19,990,11.44,76.91,0.47600000000000003,0,290.40000000000003,1.3,0
2002,1,9,18,0,3,0,3,13,25,14,-11,17,990,12.65,87.72,0.49,0,293.90000000000003,1.4000000000000001,0
2002,1,9,19,0,0,0,0,0,0,0,-11,17,990,13.02,99.39,0.515,0,297,1.5,0
2002,1,9,20,0,0,0,0,0,0,0,-11,16,990,13.42,111.62,0.547,0,299.40000000000003,1.6,0
2002,1,9,21,0,0,0,0,0,0,0,-11,16,990,13.86,124.2,0.581,0,304.40000000000003,1.7000000000000002,0
2002,1,9,22,0,0,0,0,0,0,0,-11,16,990,14.38,136.95000000000002,0.616,0,312,1.7000000000000002,0
2002,1,9,23,0,0,0,0,0,0,0,-11,15,990,15,149.66,0.651,0,321.1,1.7000000000000002,0
2002,1,10,0,0,0,0,0,0,0,0,-11,15,990,15.65,161.79,0.6930000000000001,0,331.90000000000003,1.8,0
2002,1,10,1,0,0,0,0,0,0,0,-11,14,990,16.25,170.25,0.746,0,345.20000000000005,1.8,0
2002,1,10,2,0,0,0,0,0,0,0,-11,14,990,16.78,165.33,0.806,0,357.8,1.7000000000000002,0
2002,1,10,3,0,0,0,0,0,0,0,-11,13,990,17.14,153.73,0.862,0,359.8,1.5,0
