Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,24355,-,-,-,31.55,74.35,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag
2010,1,1,0,0,0,0,0,0,0,0,4,10,990,68.35000000000001,163.15,1.139,0,332.1,0.8,0
2010,1,1,1,0,0,0,0,0,0,0,4,9,990,71.63,171.42000000000002,1.1380000000000001,0,347,0.8,0
2010,1,1,2,0,0,0,0,0,0,0,4,9,990,75,165.27,1.1340000000000001,0,2.9000000000000004,0.8,0
2010,1,1,3,0,0,0,0,0,0,0,5,9,990,78.12,153.33,1.119,0,28,0.7000000000000001,0
2010,1,1,4,0,0,0,0,0,0,0,5,8,990,80.88,140.63,1.092,0,53.6,0.5,0
2010,1,1,5,0,0,0,0,0,0,0,5,8,990,83.34,127.87,1.062,0,68.5,0.30000000000000004,0
2010,1,1,6,0,0,0,0,0,0,0,-5,9,990,35.57,115.29,0.604,0,314.70000000000005,2.8000000000000003,0
2010,1,1,7,0,0,0,0,0,0,0,-6,8,990,34.95,103,0.584,0,308.90000000000003,2.7,0
2010,1,1,8,0,0,0,0,0,0,0,-6,9,990,31.560000000000002,91.22,0.5680000000000001,0,302.8,2.5,0
2010,1,1,9,0,83,162,111,77,214,113,-7,13,990,23.830000000000002,80.23,0.559,0,299.7,2.1,0
2010,1,1,10,0,152,390,283,143,432,288,-7,17,990,18.81,70.4,0.55,0,294.5,1.4000000000000001,0
2010,1,1,11,0,181,533,429,180,555,438,-6,21,990,15.02,62.34,0.55,0,283.40000000000003,1.5,0
2010,1,1,12,0,199,602,529,200,619,539,-5,24,990,13.46,56.800000000000004,0.557,0,280.7,2.2,0
2010,1,1,13,0,205,626,568,207,640,578,-5,25,990,12.6,54.57,0.5660000000000001,0,276.3,2.4000000000000004,0
2010,1,1,14,0,217,554,527,202,625,552,-5,25,990,12.34,56.06,0.577,0,273.90000000000003,2.4000000000000004,0
